Species_Count,Migration_Flag,Habitat_Proximity,Wildlife_Mortality,Exposure_Score,Target
13.307759969895244,1.0552802113520632,0.768877992477485,2.373911321481116,0.4576905829683455,2
6.592911191500274,0.3678128124634473,0.7004794110445203,2.785799788246583,0.43584110239409746,0
8.990479143372442,,0.653992218826721,1.4512491345098089,0.32299494279384333,0
10.829923882564717,0.4488387136376374,0.5594761193387997,1.4831022260581472,0.3399704748790003,1
7.972124160078831,0.28855857787987593,0.5908930645958965,2.024781041772256,0.5299457383308422,0
8.750914452360217,0.5948447359324127,0.5501510062918945,1.8851992038053118,0.47532523223591266,0
8.560856398854021,0.3138232360883181,0.7506983042443294,1.3543033084178069,0.41236677558017254,0
29.326129422743108,0.5656579415534643,0.7362096177448113,2.8208076834181406,0.5775512459463494,2
,0.46204971438296893,0.5157374783336978,3.506760901480445,0.31517574304457635,2
9.590608954369472,0.5274481399966418,0.678874541904683,1.4298276182616059,0.21644522894530716,0
9.3492305022525,0.36597668105523706,0.728883396802712,3.076604338839591,0.44684709570068815,1
8.563798214373605,0.48425224850119997,0.5097393825202642,3.151834007070319,0.37741048411626044,1
9.380006514249365,,0.6968754559287555,1.5190283829479672,0.5178931251984394,1
12.559534061265111,0.2230436412577984,0.4325258517713804,1.049961977847777,0.4892617129813518,2
11.036318026963347,1.302440980987314,0.7953904187683054,2.0671060078541377,0.042714743035454805,2
10.139182812898678,0.4477668515583872,0.5754800237907574,1.7757351715463274,0.5823059964057473,1
10.470242919263272,0.3577349829896719,0.7244886012269793,2.7807105610694403,,2
11.521344874039993,0.41055643633265404,0.40494725498352235,1.8149864886191258,0.4178333974594757,2
9.210665391914626,0.5468892614224943,0.5599397346050838,2.2891939662480256,0.5337267748625962,1
10.1915744788686,0.320057580607113,0.7813008517286415,2.4098189060579,0.6307580961987417,2
10.55472379374682,0.47726301268305393,0.5638227732238894,3.5451688027921078,0.6356665141912198,2
9.6586550758151,0.20633197575316448,0.5144392838687433,,0.504431046497214,1
,0.31653723738166706,0.5049671090984412,1.3257459126099054,0.58083436483815,1
10.180888583201064,,0.6404503681667102,2.7256459756623843,,2
9.022804983049213,0.24262467215890826,0.5879524480937408,2.974050224819358,0.4857373101422497,1
10.447956121810734,0.35127086769346894,0.5202305687124181,4.143900289732773,0.3620410861964443,2
9.30611092779325,0.5380215505971434,0.6506751426483021,2.9876662149598276,0.23151330258791242,1
,,0.8357083977392726,1.9176074698823584,0.5295689485113384,1
10.548239011251187,0.5615017196895282,0.9232163688348636,2.3337547088682378,0.4900985815511444,2
10.845612771887984,0.3677984610201638,0.5769429808673092,1.0507861901936857,0.3160261863596726,1
6.581102245214668,0.41286251349783953,0.7689609481957972,,0.46292693999189305,0
8.120602865938427,0.2596710103305641,0.6725584716969624,2.616962166935736,1.4082695817072148,1
10.475157671258042,0.3241730590010248,0.5842648115329748,2.789479289352104,0.16136069809953985,2
11.482424691029982,,0.6119970488091268,2.1187867945980274,0.3880652166873127,2
10.613536919984071,0.4945868849782086,0.7589241473691879,1.3433295829716423,0.6578398264730503,1
11.663090330191105,0.5128820623164752,0.7553743658932098,2.383503174944973,0.5722881400617916,2
7.08078600525148,0.2720247942412374,0.580483904638391,,0.4165924836498086,0
10.154772200923457,0.42745839075203457,0.623641610530458,2.463452314002537,0.505053976438711,2
7.49325019294549,,0.7357742922868047,1.9675533554436986,0.23585536888505243,0
9.534858084341018,0.4338734650249327,0.5002738591047569,1.114757473023378,0.154416821011508,0
9.596632086257866,0.5355442314726938,0.3846103207512925,1.7531601139757254,0.6674749057027893,1
7.9414165329392885,0.3291462135213765,0.448549383884369,2.8248594138413567,,0
10.50264580136375,0.2853439375868091,0.5513786317451316,2.4199816891652675,,2
9.06647013261126,0.24621725369194303,0.6789143679192478,1.906573986477326,0.29802525533715063,0
6.822263775853694,0.2897216503843615,,2.1443256006245206,0.29636836871344147,0
8.834680245809905,0.3405263800289886,0.5285103774521596,2.444978004402226,1.0081719966559974,1
9.390647361445678,0.3113557351906532,0.7868836658284742,1.7614141551286595,0.611969227733119,1
10.30250859330018,0.33363469188817924,0.37545952460375487,1.9451146058436681,,1
12.656855535303809,0.28666275140585906,0.602225284010631,,0.06504779233692093,2
10.575384741373322,0.592696145116454,,,0.41866892795389454,2
7.560283215736414,,0.3911701229478649,2.897258954877175,0.5487521454480266,0
8.281858244093042,0.3097846659410022,0.7073512596149454,1.0320109922851028,0.37295077415561195,0
9.171190624491684,0.4781553445873586,0.38297541828975323,0.0,0.21377889017016305,0
13.724955467954338,0.5038738574773692,0.761621758804645,1.8852754363778423,0.6733390738479752,2
7.7468894821649155,0.21514092294137654,0.5688747585523287,2.8032165292657605,0.34807898943120474,0
6.708093227266268,,0.6380608241184871,2.9769051982740424,0.4717946342178915,0
11.690555254809352,0.2673298447346999,0.5627867630729572,3.1344417546049788,0.2832018530817949,2
10.485990528011632,,0.9365413436600303,3.4130506309014725,0.3375299653546042,2
8.308169911395986,0.475717486080478,0.4816344651594378,1.866053735759666,0.3493867095927191,0
8.343302227278647,0.36138322549970936,0.7868541946723685,2.442869893893266,0.3844860556380383,0
10.098263645413091,0.6640507025741151,0.7206992365385483,1.7973577420244522,0.6194733101122625,1
8.50746654541574,0.06529070004910764,0.6993193576693538,3.070450976487214,0.284616633192203,1
8.36630604441666,0.546606357409119,0.6528244598907961,1.830359577515682,0.41502884659442024,0
10.487515176338487,,0.5324156687083513,1.6706531085440537,0.5391805988196087,1
8.486855060952243,0.504001840401371,0.7475557536373392,2.0741048161723232,0.6888467294398166,1
10.013498393795546,0.5687438553818531,0.5467021376107805,2.2993682284350396,,1
11.031875271574796,0.4895820793581165,0.7212717276671146,1.8328276645997654,0.29603237787707326,2
,0.4849820719877536,,2.0503331828646703,0.3659842903797255,1
9.799083878042921,0.0,0.6464411033995268,2.337149503633865,0.6525272330476461,1
7.879460517799716,0.3800399495459925,0.6605622717234634,,0.30194393492244176,0
9.984000972161926,0.4206079050273265,0.7260545084053803,2.9776538313287437,0.42318252447026894,2
10.295916178105335,0.6230261008708252,0.49112919198802524,1.6330053565040283,0.2117177975012291,1
6.37836173467445,0.3292637472475436,0.6070163523756567,1.5491166839333341,0.7009387434376564,0
10.049151079647165,0.1713812438988193,0.6818449434812717,1.550505377370535,0.5568555448561183,1
10.870504573589468,0.23652035839187474,0.6385023497842388,2.458557943989989,0.3467502795632062,2
8.78191335451588,0.024425630198297354,0.36622147173124,0.36391588233583905,0.7974341656867411,0
10.942410168887884,0.47272496306228406,0.35778324138814777,1.0373182502039042,0.48930408509300316,1
8.555997333842349,0.3094320222652137,0.4107003855894499,1.8804340012386112,0.947980387758977,0
,0.5576759009415081,0.5056742708736889,1.432034775245903,0.4679623145800338,1
10.177442991279072,0.48774972363400626,0.6475964548194383,1.9202101186087959,0.8059770748754342,2
9.339540788424113,0.3209215728061652,0.713759738253676,1.2188315947937847,0.1841373849596007,0
7.607025974644871,0.37006224834136464,0.6582325633344452,2.8938862128224923,0.6265721636718933,0
12.76596411595887,0.43170763948204094,0.5160748232414372,2.130711804112079,0.10497653031606757,2
7.817222562060655,0.2610746733318267,0.6019899088165066,1.3803381413586182,0.5243325836839466,0
11.691519250209664,0.4219031421051013,0.5864466000702541,1.23073829274727,0.5424561047017045,2
9.447537272445825,0.4473699350722482,0.5615727483863954,,0.43465143798313516,1
8.026968659004527,0.37036229853063585,0.4201697345761195,1.2716144452889615,0.2804697048110677,0
9.874806033123443,0.38518804986042154,0.8333588774831729,2.55387245922952,0.42937323139353434,2
8.432903188496072,0.3659323334527542,0.5424509134070011,4.0346754941980665,0.4600946300833547,1
7.3842920929528155,,0.5588146518742166,2.1439624233177055,0.7887901174307145,0
7.890381996632207,0.46686421526013633,0.7066625184019292,2.765608133895567,0.1977377352144455,0
10.595173557083925,0.40231138282871004,0.5015427101730415,3.10157320824554,0.32234448588088194,2
9.56149308106863,0.16855134735412364,0.8013246481975977,1.6000022778000238,0.743935586025023,1
7.908631444220483,0.4935349312958947,0.5874170024890703,1.8510348736036155,,0
10.32296505241322,0.4676806771648282,0.6526950960766695,2.8450826332212324,0.28308641987025784,2
10.608918900248904,0.6530578297629401,0.6465266630331283,2.3116105548713333,0.4570306997951663,2
11.172620769184268,0.14802477626111643,,2.6580082986769966,0.33799725280078113,2
7.667998584381934,0.3925288483406991,0.6192313592732324,2.732637755212214,0.4973296873560182,0
7.985259026572903,0.4444993937972481,0.4902321359183562,,0.5022013978473971,0
9.62971681523132,0.3164562689261782,0.6828232035933979,2.0123207858851364,0.5233237267005844,1
8.073520730420169,0.10476552879055151,0.5064796703798531,0.5187132229342217,0.43897145696575385,0
8.940473457489986,0.3791060719685311,0.5307932115695645,2.4976063718531583,0.3158042940704539,1
9.583809044586433,0.44299046221705285,0.43143087908564237,1.8120267208790986,1.1700937063180723,1
11.0378237856632,0.37339672953623404,0.46157001608136516,2.9386059625338468,0.3844525672592283,2
10.717212373680916,0.4297109626628712,0.724298370615272,1.9111366520076718,0.9932453886151694,2
8.77680807277868,0.511844630144548,0.4983707702080367,2.5283454918288095,0.27112185095430863,1
10.523673513638961,0.34180027434104243,0.4907934944518469,0.36608582511245924,0.45077505689096675,0
10.360311356349792,0.12504501639643806,0.570410871903302,2.1196588854702427,0.6085121962608282,1
11.952166676576862,0.40251244271533115,0.5328387491273827,1.0540586601307558,0.6327247582439015,2
9.725167760434855,0.2721433082199919,0.4961127377972074,1.233994177606126,0.6839593336820581,0
12.193749769400538,0.34707888520407904,0.558425831922343,2.1814961651705813,0.624734173558519,2
10.292737673776,,0.3992742360723533,1.7679246426627762,0.37933014776866486,1
10.067261609524085,0.45840237093092445,0.7005387661565547,2.521533782389062,0.5738449329600296,2
9.343013825152605,0.718639815391192,1.3015412164698625,,0.34768474880496514,1
,0.17047057875746863,0.5310800826251719,2.466069069690787,0.4774160113343128,1
9.114308875249275,0.3595938994531085,0.850808349490956,1.9793025373486839,0.44907235856320055,1
9.066020535200318,0.4537496922728201,0.40329930481810433,2.0929570774016937,0.293804222245838,0
9.650508674613919,0.0,0.5207423125115891,1.9703344432220464,0.5246526974070452,1
11.833322777026142,0.4702741255528646,0.6550567528574622,2.577504659440065,0.6046216804109048,2
9.18568528079503,0.4379823262449066,0.5007295359052849,2.115235329747843,0.3309786189219206,1
10.57522591158505,0.5702247137465883,,2.1373324196721293,0.3867997745978358,2
9.39652915962553,0.5201291553570194,0.6555906845652641,1.9677561364296565,0.5671519725690248,1
9.451784502138107,0.3351438793266769,0.7090676723931199,2.8514933067736883,0.3810812179296447,1
8.41920581932706,0.48399263925645175,0.47357121772116395,1.8221106356000516,,0
9.45509806299751,0.47169829570892996,0.5013847910891585,3.090235101813355,0.14857103467977806,1
7.436632153158323,0.5623226613202464,0.4961122055635949,2.132246085783149,0.34330093117104415,0
7.875834169637265,0.38490695592743396,0.6411189027167151,2.9976197249031036,0.6268197663587732,1
10.774370234299962,0.6337728530115114,0.6892752330703642,1.9790450859935227,0.48421432123065755,2
10.37551843168455,0.4322262188515993,0.4859828694957491,2.2015551695381683,0.73005288847791,2
7.870252237131859,0.5409754525465829,0.7277566276174916,1.5614319888765404,0.561552763636111,0
9.945899458309212,0.4362872381280879,0.4800994343241546,1.4368364696757303,0.510275574624675,1
7.6663826304338425,0.5448555250158719,0.7461372267747295,,0.43216554479842434,0
10.54117831290927,0.4201441407407175,0.909317051389009,0.8970097104744181,0.5772764698419662,1
9.782209826057128,0.5298131089666634,0.5851671720523604,3.765725847920482,0.4311546984067248,2
6.785505204512344,0.6029776523535881,0.5561282133398792,1.4977726515953886,0.5883171781514798,0
10.284834775817227,0.3666726574445054,0.6974182275191154,1.2948253835942043,0.17310472720361902,1
6.74733497962912,0.3964161874497659,0.5794029062937649,2.2127997333668867,0.32444981130916856,0
11.72202240319449,0.33075691597384277,0.49966143740316116,2.4801415442849595,0.4244250268755105,2
9.907765769620493,0.5340174651756566,0.5064690721419853,7.080503785414911,,2
12.285734740859674,0.4030979818040877,0.5770732441060109,,0.4378906016861879,2
9.645526066062555,0.4827414109470136,0.4743850483975579,1.3386593275683658,0.46900039601743193,0
8.346551761391892,0.516490577549125,0.578327737759467,2.4696740018396546,0.16631159026189624,0
7.039211538070042,0.23584258649128031,0.6585028654240913,,0.6351489665252241,0
8.179327513297395,0.6517204081731648,0.7619720834206544,0.9077742468754209,0.7133140321628063,0
7.530170468998034,0.4906057290969454,0.6632954996028166,2.1589054918586816,0.5516560014421874,0
15.0,0.23502088765661172,0.6493912579399153,4.4971389889452755,0.36077822087232325,2
8.346783882929346,0.38859956086344893,0.539735628120194,2.592564391530024,0.31978386208033116,0
,0.37732059127783446,0.9352628769024854,1.238066512708242,0.37691318268057433,1
10.94831551257439,0.3339912698510531,0.8272724306809254,2.4521061669652235,0.0,2
8.439643555865713,0.4762494085075927,,2.034796134473477,0.2534824638659908,0
7.930651104914299,0.46970542722534625,0.784673167956201,1.1581570348843275,0.23220167128660996,0
11.786241253134014,0.22551605239823863,0.7113275836013521,3.384514972153851,0.4017072825529927,2
10.86645553439277,0.35821804614639574,0.6463095908424742,2.096199664268542,0.14760892103853468,2
7.526396025363143,,0.7105316920845848,3.1220387650960126,0.3143853536849222,0
9.256179229630785,0.5862547550310157,0.5521789161382898,2.360394254640036,0.5686259470195931,1
8.317653824666243,0.21100441136769815,0.559409323682156,2.743052319401307,0.7218927924006833,1
9.574214197349807,0.24491715866805164,0.6625555988741751,1.7999100013232185,0.4814720988879925,1
12.35610028186999,0.42874097161562696,,2.113625633473454,0.34973995612132314,2
9.541727998909561,0.1989279306205457,0.5147770932782475,5.691242236432733,0.4102087978940713,2
10.912456898992058,0.4057262756103732,0.5941249089176928,,0.1522970847367514,2
9.479843195159141,0.34264699197160303,0.7937591445762429,2.3927041319811244,0.4712695037856623,1
9.366147776152346,0.5761169437092022,0.5720170442795005,2.9344969181856855,0.4207920752280079,1
5.890870950937359,0.3610746356312891,0.6116131203050338,2.081773398847494,0.3483802021073778,0
8.847488698510979,0.574382581355849,0.6242973019706078,2.699282252878768,0.5191074418076167,1
9.745879230347953,0.5783613888479855,0.7742120624994897,1.8625646315853805,0.3028698046150452,1
7.740865450466697,0.6617439529191578,0.5565289279001229,2.057447913347498,0.06132666859561675,0
9.040518648488272,0.45147713892769015,0.5011890867601254,1.5331529157615615,,0
10.646175309533524,0.4553207024098496,0.646168371636833,1.973466356888763,0.28209301913489127,2
7.698208799617122,0.34960652775663387,0.6499041170205925,1.2476905842936366,0.42198772243640853,0
8.483797026562025,0.22162656789828505,0.7312589877452672,4.752315235138229,0.3093692419148369,2
10.285180726905551,0.13655802844783504,0.7486402166519796,2.1191479407429643,0.6818897580916919,1
8.723183297901318,0.6681798822566487,0.6625709674009437,2.7771317972904432,0.5141124511730201,1
10.864020055997523,,0.7394345407672661,2.3280983199174257,0.46960090809519284,2
11.264102100196135,0.5151674155696083,0.6835536261295447,2.187212983105083,0.4254982838288105,2
9.212064832181326,0.3649143512495192,0.7525367408379066,3.4505769396972408,0.6769016071818627,2
11.055086260826059,,0.668491845492893,2.5055008300538635,0.39965609228161064,2
,0.24666804544109266,0.8666316701101298,2.1031481080178738,0.3269469851079212,1
8.322454752765852,0.5647625256065388,0.42741661213995014,1.3092311723583885,0.5989170058234374,0
7.388010246240513,0.571974189623591,0.5932754962620927,1.1400166633714899,0.5710993616726854,0
9.107496762324537,0.36522849729569107,0.5589812907234823,1.3242315527363997,0.21722441002424542,0
11.116991204985364,0.7318427836410062,0.7364940909153487,2.790830367164834,0.3405913818855095,2
24.435286332642193,0.14154465219573947,0.5112049669076519,1.3978073763557988,0.37729059235560936,2
8.578095265238256,0.47553537321248274,0.5218030383291654,3.55357643875302,0.6942083309475553,1
12.324293871060977,0.35371991429996463,0.7876623319594478,1.72916709680251,0.40489850060732085,2
8.983533187795024,0.392502823418708,,2.341276404096196,0.6278022925740067,1
11.586132999619599,0.431681313375021,0.5061679345692219,1.626326329437378,0.4637855349826257,2
10.145106620215003,0.34172353650445475,0.6520260754442091,2.7444897711468417,0.501081203637925,2
10.091815979647896,0.551341147615252,0.8049229444693657,1.988803132375303,,1
8.850014121162697,0.47612941374431966,0.72400564881462,2.2259449961440905,0.48459249079300526,1
9.920403062987463,0.42537062238304985,0.621646706458914,1.7180554547680806,0.5529924817167644,1
11.393387276991554,0.23638376912576675,0.5534068336150488,2.7493897375707332,0.42421285760072514,2
9.426164570521758,0.7333920612632102,0.591116782124231,2.5297601669349747,0.17933361537296877,1
12.109515532661453,0.3549123209294189,0.5076031267826034,1.0702276902089338,0.33128167020042043,2
10.94747009717729,0.22690866660368786,0.6860270288912175,2.267116879718921,0.5925408243890761,2
7.8750691370282695,0.3880803408851208,0.6341544048440986,2.9318787013886736,,0
12.455333979844038,0.22410873527054698,0.5958418993590453,2.494388112690228,0.5104965304587672,2
7.140010254026281,0.5373424332672947,0.885448632946928,1.8509067672762591,0.7595965160083502,0
,0.23697562536873673,0.6142410881979732,2.5327529274394265,0.30382433234469886,1
10.069512587348676,0.4013468721051141,0.7877538023797037,,,1
12.210966127419464,0.38983482789410373,0.4015635992852873,2.0465841105274647,0.5778995507027306,2
10.822698850258767,0.4434208422300515,0.48578136642546893,2.6691216166423217,0.6109916065294408,2
12.387352031545753,0.4643549713151188,0.3686968532673125,,0.4690938093111801,2
13.34568017981546,0.42949748726372006,0.6628719878761976,1.945632081631123,0.3821868230574944,2
8.963973653194968,0.400230591585545,0.9307028088128455,2.6946792546227645,0.574103413035545,1
9.545599429693702,0.4695929877121043,0.5177698782979991,2.4779435228317577,0.699885616294859,1
9.596142864462069,0.4674961868749044,0.6315175056537032,,0.6910073009772876,1
10.080726258976675,0.5480319373872327,0.7456262104905287,2.816168805523952,0.3331418750453829,2
8.95097402645882,0.5851959836258678,0.6125838136890895,1.7568855710048341,0.6016320355422212,1
8.135823090382253,,0.6148526386049423,2.3122102960018123,0.5596271807706655,0
11.639486492534061,0.49375505672332654,0.5160876025502832,2.0935901406668282,0.5719465820888165,2
10.658079077100684,0.5976206397715462,0.75514501204929,2.0541398500086343,0.7047570534281283,2
,0.4740061450962097,0.6671165714365607,1.8132137499134477,0.4727469124386739,1
8.997942010557747,0.24869241690841787,0.4636907698731304,2.8300125183649363,0.46476590738143353,1
11.780784505377277,0.4948131768720157,0.9692570555023527,3.414660586299849,0.29294073375308416,2
10.671995622252897,0.4639381421103279,0.6949114084336134,2.8813566089879177,0.5333388565798145,2
9.633620135627341,0.570143864897771,0.6477360870620914,1.6327911443911813,0.539643640108061,1
9.548516670098461,0.6117136640711766,0.5881245324966569,1.0151848515029411,0.3526155039570863,0
8.805052410761824,0.750473555377642,0.3487922001925491,2.0493187280734486,0.5864038001460794,1
10.919024118345053,0.4759761824722646,0.5336482560558726,1.4197481841251596,0.2896653249462886,1
11.984985897116983,0.5023126564257869,0.7852048000268588,1.27559087038662,0.3041266310560996,2
8.993739708650457,0.30593215660035483,0.5730939314691593,2.247800461130636,0.31648155188678007,0
10.10277931990421,0.11638009900602592,0.6719251945721717,2.2799477780131174,0.5914580769467457,1
10.227905486824472,0.5520032625546876,0.6080203399103676,1.8721351121517111,0.5043521515301344,1
10.132394196998813,0.5061124685029917,0.8242104091188407,2.0074106694847775,0.7183950234238097,2
10.445152882262049,0.5136247501352731,0.5834812126843926,1.589307161713531,0.6822588820528963,1
10.357436252476806,0.5194809037115721,0.5217236254866304,1.0521999856862547,0.2859714920499362,1
8.024836143025341,,0.47635676832864937,3.4467394835039102,,1
11.067799190574105,0.2715941010470235,,2.504130390658852,0.6316117957083586,2
12.364649650054435,0.4681244016065487,0.7958362861611202,1.1281718068476445,0.45965935915920747,2
8.114722313780618,0.4114964540760724,0.6653745636857726,2.410275590685216,0.44612445030625686,0
8.683888083150096,0.6211759082095323,0.6864345175663363,3.489262778388473,0.4016412214419214,1
11.605097717355529,0.41072549197795677,0.6509341236750101,2.218708895934015,0.3504781729705624,2
8.688560136113194,0.42149254072806985,0.7116979129471492,1.85360825816679,0.14667739323415085,0
5.9130503191748,0.16708059222995691,0.707095616733149,3.150614335104936,0.6156440754459975,0
9.679817267601477,0.46700698913800753,0.7204342317537415,1.8027566807021898,0.46217754155853297,1
9.36966604717304,0.20094667524454962,0.566191906923053,2.169497686988752,0.4435610003383963,1
7.999804606568485,0.45811259712969155,0.6192923466855165,1.593927117693262,0.13784692572533996,0
12.994936921553116,0.3307710376260566,0.44881861623048824,,0.7512584122586295,2
9.788801903549809,0.6755515588594793,0.7436992389708172,3.3065107449764217,0.1502151948112539,2
12.027156978480496,0.37070419910514985,0.44269676665695024,1.7971866616981065,0.3806518068587847,2
,0.41082396502931673,,1.857026027220707,0.33110173801075204,1
11.314376937826498,0.8136076748006841,0.7683297981833936,1.4525207780176426,0.4193721273321479,2
8.516540279379562,0.1938191951798653,0.4906917674095624,2.8987998588993986,0.6719638054206486,1
11.184632964917562,0.47036530768370777,0.7112844678191272,0.8392612694688528,0.5451284946189174,1
9.308195010208877,0.21933376112942043,,2.1669188857350243,0.06550911361629685,0
7.308490364906406,0.5037524014867386,0.72094416655805,1.4812388476720684,0.4174161825187626,0
11.050962673791,0.2490886059870805,0.5988156337048306,1.9918026952336088,0.5154083564806405,2
13.187410246204614,0.3949845439158886,0.7402787734363425,2.365469239579901,0.6700400962531635,2
7.720957722611515,0.35246513408687474,,0.0,0.5479191072568856,0
9.577176107048773,0.42231688143547047,0.6452341245116884,2.0168056413733457,0.19722508679386802,1
8.883784908470568,0.641858412628971,,1.7694848957673655,0.7958100682057352,1
8.538336124114112,0.3775443147388434,0.8426771235593546,2.9088773310814444,0.6073184854466206,1
13.551651791597305,0.618536739826039,0.6528141349458848,1.5218399464152965,0.4429171833228986,2
10.727916562983799,0.4295616755397369,0.5266082329266939,1.9754684556105544,0.4483616869436,2
12.834590506141094,0.2885694643226897,0.8423860450285119,1.6791280143147684,0.48449046940097557,2
9.82202827456474,0.27471916187166046,0.8348029228084453,2.1494019220234573,0.7332312909410408,1
8.080371480128711,0.3077791621085171,,1.6441391467857398,0.19833087953186823,0
8.219521551284023,0.30837687481882364,0.5847742198847727,3.672240732905746,0.4285467488899517,1
9.814769034955795,0.490133500644608,,1.4784627366798575,0.22010448480848427,1
9.09095110453639,0.36517621442675713,0.42389516887244305,2.337953100706466,0.27860777924490665,1
9.639685284748557,0.2830047645649576,0.8176472228985567,2.431962901461488,0.5645321833189809,1
10.088398220056314,0.19341659563390667,0.8153451512919281,2.0842221190811934,0.35941042159128145,1
10.663066531163386,0.4454257524198445,0.6142545159704744,2.8727315746490296,0.10761852146727152,2
11.154637678212422,0.5780553637076352,0.6158948681801715,1.799124057542799,0.6572828925406329,2
9.939406554747904,0.3265206279801581,0.6908490092084028,1.428448773165237,0.622191668944634,1
9.797625123854571,0.3654154174229354,0.4841242552958256,1.5082946122635161,0.2562821348641423,0
11.424299223995703,0.4918464156991166,,2.2496831445130923,0.2194655417267234,2
7.897457701464689,0.5408998177927677,0.5042247341511107,2.7015842884427514,0.47203876533334627,0
9.119414605131299,0.1590920010578557,0.7736800081327186,0.6332989876717234,0.6142220463933548,0
7.969325316636292,0.26448440494509406,0.7037797275770483,1.6892715390949542,0.6924795723916244,0
9.244112517314742,0.21138301444801622,0.6051977971876886,1.1202263880508259,0.5653707507740626,0
13.628693753049053,,0.7660269730772901,2.57404255087336,0.4109161234606235,2
11.363064282579234,0.5230169162496952,0.613788705334736,2.4035077803683054,0.6484265200468456,2
,0.39311861465484343,0.5218871681150521,2.2014032757307236,0.4082088047511293,1
9.940078014137221,0.4795888794519071,0.5827213286395404,2.9894634938507405,0.8512272287803606,2
9.319227974203525,0.18745493977304373,0.6194237936435509,3.217723219081866,,1
7.434529295242484,0.06610779942852318,0.7102028632786719,1.6159068380211612,0.24513204274307743,0
8.18673102081787,0.384439056112884,0.7362080602277887,1.6300214990217816,0.274435544994308,0
9.344813984712278,0.3083116004532643,1.0,2.8792071326308344,,1
10.562215729691122,0.32010048816400244,0.5438131515889306,1.9945010209090244,0.6387276271205146,2
10.249312731220577,0.46388982374958176,0.5154489524259326,2.1944097281436097,0.5415192573042787,1
8.490746277444215,0.30918691599030645,0.6638782988838088,2.019163576087475,0.4289062544323037,0
9.15567303702362,0.43936520427860704,0.5224131846268328,3.490533296376058,0.34458363523087987,1
8.395824712216251,0.5005751505936922,0.530885381614601,1.5667469348700187,0.26310574995400243,0
11.391746704812642,0.4452926854907471,0.7545252277391623,2.550772890671193,0.6151489571914648,2
9.200591815812901,0.17058284536464252,0.5829630105256682,2.3499553738503596,0.7952829074550342,1
10.2355858690295,0.4318760773992503,0.6334165507847097,1.8983622787107612,0.6444209617338812,1
9.109296461353756,0.5199917993431854,0.7651043357843103,1.8075432867317094,0.5206205103287413,1
9.05738442499976,0.3132974659320752,0.7414062176531594,3.1122257522231416,0.319427732549066,1
8.626338058992499,0.4454868209751427,0.5849380698040763,3.3839987458310903,0.5793945673430808,1
9.64342665664917,0.7023303313920259,0.6905274451836947,3.0206643141173046,0.6989804739007178,2
8.271043298938261,0.39828247908060144,0.539013678609386,2.0797539737108983,0.6485319576368387,0
9.190311125018507,0.325893196043498,0.4723562335469588,2.7072694367557486,,1
